"id","national_number","pokemon","form","mark","shiny"
"swsh:0844:standard:normal","844","Sandaconda","","SWSH","0"
"swsh:0844:standard:shiny","844","Sandaconda","","SWSH","1"
"swsh:0845:standard:normal","845","Cramorant","","SWSH","0"
"swsh:0845:standard:shiny","845","Cramorant","","SWSH","1"
"swsh:0846:standard:normal","846","Arrokuda","","SWSH","0"
"swsh:0846:standard:shiny","846","Arrokuda","","SWSH","1"
"swsh:0847:standard:normal","847","Barraskewda","","SWSH","0"
"swsh:0847:standard:shiny","847","Barraskewda","","SWSH","1"
"swsh:0848:standard:normal","848","Toxel","","SWSH","0"
"swsh:0848:standard:shiny","848","Toxel","","SWSH","1"
"swsh:0849:amped:normal","849","Toxtricity","Amped","SWSH","0"
"swsh:0849:amped:shiny","849","Toxtricity","Amped","SWSH","1"
"swsh:0849:low-key:normal","849","Toxtricity","Low Key","SWSH","0"
"swsh:0849:low-key:shiny","849","Toxtricity","Low Key","SWSH","1"
"swsh:0850:standard:normal","850","Sizzlipede","","SWSH","0"
"swsh:0850:standard:shiny","850","Sizzlipede","","SWSH","1"
"swsh:0851:standard:normal","851","Centiskorch","","SWSH","0"
"swsh:0851:standard:shiny","851","Centiskorch","","SWSH","1"
"swsh:0852:standard:normal","852","Clobbopus","","SWSH","0"
"swsh:0852:standard:shiny","852","Clobbopus","","SWSH","1"
"swsh:0853:standard:normal","853","Grapploct","","SWSH","0"
"swsh:0853:standard:shiny","853","Grapploct","","SWSH","1"
"swsh:0854:antique-form:normal","854","Sinistea","Antique Form","SWSH","0"
"swsh:0854:antique-form:shiny","854","Sinistea","Antique Form","SWSH","1"
"swsh:0854:phony-form:normal","854","Sinistea","Phony Form","SWSH","0"
"swsh:0854:phony-form:shiny","854","Sinistea","Phony Form","SWSH","1"
"swsh:0855:antique-form:normal","855","Polteageist","Antique Form","SWSH","0"
"swsh:0855:antique-form:shiny","855","Polteageist","Antique Form","SWSH","1"
"swsh:0855:phony-form:normal","855","Polteageist","Phony Form","SWSH","0"
"swsh:0855:phony-form:shiny","855","Polteageist","Phony Form","SWSH","1"
"swsh:0856:standard:normal","856","Hatenna","","SWSH","0"
"swsh:0856:standard:shiny","856","Hatenna","","SWSH","1"
"swsh:0857:standard:normal","857","Hattrem","","SWSH","0"
"swsh:0857:standard:shiny","857","Hattrem","","SWSH","1"
"swsh:0858:standard:normal","858","Hatterene","","SWSH","0"
"swsh:0858:standard:shiny","858","Hatterene","","SWSH","1"
"swsh:0859:standard:normal","859","Impidimp","","SWSH","0"
"swsh:0859:standard:shiny","859","Impidimp","","SWSH","1"
"swsh:0860:standard:normal","860","Morgrem","","SWSH","0"
"swsh:0860:standard:shiny","860","Morgrem","","SWSH","1"
"swsh:0861:standard:normal","861","Grimmsnarl","","SWSH","0"
"swsh:0861:standard:shiny","861","Grimmsnarl","","SWSH","1"
"swsh:0862:standard:normal","862","Obstagoon","","SWSH","0"
"swsh:0862:standard:shiny","862","Obstagoon","","SWSH","1"
"swsh:0863:standard:normal","863","Perrserker","","SWSH","0"
"swsh:0863:standard:shiny","863","Perrserker","","SWSH","1"
"swsh:0864:standard:normal","864","Cursola","","SWSH","0"
"swsh:0864:standard:shiny","864","Cursola","","SWSH","1"
"swsh:0865:standard:normal","865","Sirfetch'd","","SWSH","0"
"swsh:0865:standard:shiny","865","Sirfetch'd","","SWSH","1"
"swsh:0866:standard:normal","866","Mr. Rime","","SWSH","0"
"swsh:0866:standard:shiny","866","Mr. Rime","","SWSH","1"
"swsh:0867:standard:normal","867","Runerigus","","SWSH","0"
"swsh:0867:standard:shiny","867","Runerigus","","SWSH","1"
"swsh:0868:standard:normal","868","Milcery","","SWSH","0"
"swsh:0868:standard:shiny","868","Milcery","","SWSH","1"
"swsh:0869:lemon-cream-strawberry:normal","869","Alcremie","Lemon Cream, Strawberry","SWSH","0"
"swsh:0869:lemon-cream-strawberry:shiny","869","Alcremie","Lemon Cream, Strawberry","SWSH","1"
"swsh:0869:matcha-cream-strawberry:normal","869","Alcremie","Matcha Cream, Strawberry","SWSH","0"
"swsh:0869:matcha-cream-strawberry:shiny","869","Alcremie","Matcha Cream, Strawberry","SWSH","1"
"swsh:0869:mint-cream-strawberry:normal","869","Alcremie","Mint Cream, Strawberry","SWSH","0"
"swsh:0869:mint-cream-strawberry:shiny","869","Alcremie","Mint Cream, Strawberry","SWSH","1"
"swsh:0869:ruby-cream-strawberry:normal","869","Alcremie","Ruby Cream, Strawberry","SWSH","0"
"swsh:0869:ruby-cream-strawberry:shiny","869","Alcremie","Ruby Cream, Strawberry","SWSH","1"
"swsh:0869:ruby-swirl-strawberry:normal","869","Alcremie","Ruby Swirl, Strawberry","SWSH","0"
"swsh:0869:ruby-swirl-strawberry:shiny","869","Alcremie","Ruby Swirl, Strawberry","SWSH","1"
"swsh:0869:salted-cream-strawberry:normal","869","Alcremie","Salted Cream, Strawberry","SWSH","0"
"swsh:0869:salted-cream-strawberry:shiny","869","Alcremie","Salted Cream, Strawberry","SWSH","1"
"swsh:0869:vanilla-cream-strawberry:normal","869","Alcremie","Vanilla Cream, Strawberry","SWSH","0"
"swsh:0869:vanilla-cream-strawberry:shiny","869","Alcremie","Vanilla Cream, Strawberry","SWSH","1"
"swsh:0870:standard:normal","870","Falinks","","SWSH","0"
"swsh:0870:standard:shiny","870","Falinks","","SWSH","1"
"swsh:0871:standard:normal","871","Pincurchin","","SWSH","0"
"swsh:0871:standard:shiny","871","Pincurchin","","SWSH","1"
"swsh:0872:standard:normal","872","Snom","","SWSH","0"
"swsh:0872:standard:shiny","872","Snom","","SWSH","1"
"swsh:0873:standard:normal","873","Frosmoth","","SWSH","0"
"swsh:0873:standard:shiny","873","Frosmoth","","SWSH","1"
"swsh:0874:standard:normal","874","Stonjourner","","SWSH","0"
"swsh:0874:standard:shiny","874","Stonjourner","","SWSH","1"
"swsh:0875:standard:normal","875","Eiscue","","SWSH","0"
"swsh:0875:standard:shiny","875","Eiscue","","SWSH","1"
"swsh:0876:standard:normal","876","Indeedee","","SWSH","0"
"swsh:0876:standard:shiny","876","Indeedee","","SWSH","1"
"swsh:0877:standard:normal","877","Morpeko","","SWSH","0"
"swsh:0877:standard:shiny","877","Morpeko","","SWSH","1"
"swsh:0878:standard:normal","878","Cufant","","SWSH","0"
"swsh:0878:standard:shiny","878","Cufant","","SWSH","1"
"swsh:0879:standard:normal","879","Copperajah","","SWSH","0"
"swsh:0879:standard:shiny","879","Copperajah","","SWSH","1"
"swsh:0880:standard:normal","880","Dracozolt","","SWSH","0"
"swsh:0880:standard:shiny","880","Dracozolt","","SWSH","1"
"swsh:0881:standard:normal","881","Arctozolt","","SWSH","0"
"swsh:0881:standard:shiny","881","Arctozolt","","SWSH","1"
"swsh:0882:standard:normal","882","Dracovish","","SWSH","0"
"swsh:0882:standard:shiny","882","Dracovish","","SWSH","1"
"swsh:0883:standard:normal","883","Arctovish","","SWSH","0"
"swsh:0883:standard:shiny","883","Arctovish","","SWSH","1"
"swsh:0884:standard:normal","884","Duraludon","","SWSH","0"
"swsh:0884:standard:shiny","884","Duraludon","","SWSH","1"
"swsh:0885:standard:normal","885","Dreepy","","SWSH","0"
"swsh:0885:standard:shiny","885","Dreepy","","SWSH","1"
"swsh:0886:standard:normal","886","Drakloak","","SWSH","0"
"swsh:0886:standard:shiny","886","Drakloak","","SWSH","1"
"swsh:0887:standard:normal","887","Dragapult","","SWSH","0"
"swsh:0887:standard:shiny","887","Dragapult","","SWSH","1"
"swsh:0888:standard:normal","888","Zacian","","SWSH","0"
"swsh:0888:standard:shiny","888","Zacian","","SWSH","1"
"swsh:0889:standard:normal","889","Zamazenta","","SWSH","0"
"swsh:0889:standard:shiny","889","Zamazenta","","SWSH","1"
"swsh:0890:standard:normal","890","Eternatus","","SWSH","0"
"swsh:0890:standard:shiny","890","Eternatus","","SWSH","1"
"swsh:0891:standard:normal","891","Kubfu","","SWSH","0"
"swsh:0891:standard:shiny","891","Kubfu","","SWSH","1"
"swsh:0892:rapid-strike:normal","892","Urshifu","Rapid Strike","SWSH","0"
"swsh:0892:rapid-strike:shiny","892","Urshifu","Rapid Strike","SWSH","1"
"swsh:0892:single-strike:normal","892","Urshifu","Single Strike","SWSH","0"
"swsh:0892:single-strike:shiny","892","Urshifu","Single Strike","SWSH","1"
"swsh:0894:standard:normal","894","Regieleki","","SWSH","0"
"swsh:0894:standard:shiny","894","Regieleki","","SWSH","1"
"swsh:0895:standard:normal","895","Regidrago","","SWSH","0"
"swsh:0895:standard:shiny","895","Regidrago","","SWSH","1"
"swsh:0896:standard:normal","896","Glastrier","","SWSH","0"
"swsh:0896:standard:shiny","896","Glastrier","","SWSH","1"
"swsh:0897:standard:normal","897","Spectrier","","SWSH","0"
"swsh:0897:standard:shiny","897","Spectrier","","SWSH","1"
"swsh:0898:standard:normal","898","Calyrex","","SWSH","0"
"swsh:0898:standard:shiny","898","Calyrex","","SWSH","1"
"swsh:0900:standard:normal","900","Kleavor","","SWSH","0"
"swsh:0900:standard:shiny","900","Kleavor","","SWSH","1"
"swsh:0982:2-segment:normal","982","Dudunsparce","2 Segment","SWSH","0"
"swsh:0982:2-segment:shiny","982","Dudunsparce","2 Segment","SWSH","1"
"swsh:0982:3-segment:normal","982","Dudunsparce","3 Segment","SWSH","0"
"swsh:0982:3-segment:shiny","982","Dudunsparce","3 Segment","SWSH","1"
"swsh:0983:standard:normal","983","Kingambit","","SWSH","0"
"swsh:0983:standard:shiny","983","Kingambit","","SWSH","1"
"swsh:1011:standard:normal","1011","Dipplin","","SWSH","0"
"swsh:1011:standard:shiny","1011","Dipplin","","SWSH","1"
"swsh:1018:standard:normal","1018","Archaludon","","SWSH","0"
"swsh:1018:standard:shiny","1018","Archaludon","","SWSH","1"
"swsh:1019:standard:normal","1019","Hydrapple","","SWSH","0"
"swsh:1019:standard:shiny","1019","Hydrapple","","SWSH","1"
"la:0025:standard:normal","25","Pikachu","","LA","0"
"la:0025:standard:shiny","25","Pikachu","","LA","1"
"la:0026:original:normal","26","Raichu","Original","LA","0"
"la:0026:original:shiny","26","Raichu","Original","LA","1"
"la:0035:standard:normal","35","Clefairy","","LA","0"
"la:0035:standard:shiny","35","Clefairy","","LA","1"
"la:0036:standard:normal","36","Clefable","","LA","0"
"la:0036:standard:shiny","36","Clefable","","LA","1"
"la:0037:alolan:normal","37","Vulpix","Alolan","LA","0"
"la:0037:alolan:shiny","37","Vulpix","Alolan","LA","1"
"la:0037:original:normal","37","Vulpix","Original","LA","0"
"la:0037:original:shiny","37","Vulpix","Original","LA","1"
"la:0038:alolan:normal","38","Ninetales","Alolan","LA","0"
"la:0038:alolan:shiny","38","Ninetales","Alolan","LA","1"
"la:0038:original:normal","38","Ninetales","Original","LA","0"
"la:0038:original:shiny","38","Ninetales","Original","LA","1"
"la:0041:standard:normal","41","Zubat","","LA","0"
"la:0041:standard:shiny","41","Zubat","","LA","1"
"la:0042:standard:normal","42","Golbat","","LA","0"
"la:0042:standard:shiny","42","Golbat","","LA","1"
"la:0046:standard:normal","46","Paras","","LA","0"
"la:0046:standard:shiny","46","Paras","","LA","1"
"la:0047:standard:normal","47","Parasect","","LA","0"
"la:0047:standard:shiny","47","Parasect","","LA","1"
"la:0054:standard:normal","54","Psyduck","","LA","0"
"la:0054:standard:shiny","54","Psyduck","","LA","1"
"la:0055:standard:normal","55","Golduck","","LA","0"
"la:0055:standard:shiny","55","Golduck","","LA","1"
"la:0058:hisuian:normal","58","Growlithe","Hisuian","LA","0"
"la:0058:hisuian:shiny","58","Growlithe","Hisuian","LA","1"
"la:0059:hisuian:normal","59","Arcanine","Hisuian","LA","0"
"la:0059:hisuian:shiny","59","Arcanine","Hisuian","LA","1"
"la:0063:standard:normal","63","Abra","","LA","0"
"la:0063:standard:shiny","63","Abra","","LA","1"
"la:0064:standard:normal","64","Kadabra","","LA","0"
"la:0064:standard:shiny","64","Kadabra","","LA","1"
"la:0065:standard:normal","65","Alakazam","","LA","0"
"la:0065:standard:shiny","65","Alakazam","","LA","1"
"la:0066:standard:normal","66","Machop","","LA","0"
"la:0066:standard:shiny","66","Machop","","LA","1"
"la:0067:standard:normal","67","Machoke","","LA","0"
"la:0067:standard:shiny","67","Machoke","","LA","1"
"la:0068:standard:normal","68","Machamp","","LA","0"
"la:0068:standard:shiny","68","Machamp","","LA","1"
"la:0072:standard:normal","72","Tentacool","","LA","0"
"la:0072:standard:shiny","72","Tentacool","","LA","1"
"la:0073:standard:normal","73","Tentacruel","","LA","0"
"la:0073:standard:shiny","73","Tentacruel","","LA","1"
"la:0074:original:normal","74","Geodude","Original","LA","0"
"la:0074:original:shiny","74","Geodude","Original","LA","1"
"la:0075:original:normal","75","Graveler","Original","LA","0"
"la:0075:original:shiny","75","Graveler","Original","LA","1"
"la:0076:original:normal","76","Golem","Original","LA","0"
"la:0076:original:shiny","76","Golem","Original","LA","1"
"la:0077:original:normal","77","Ponyta","Original","LA","0"
"la:0077:original:shiny","77","Ponyta","Original","LA","1"
"la:0078:original:normal","78","Rapidash","Original","LA","0"
"la:0078:original:shiny","78","Rapidash","Original","LA","1"
"la:0081:standard:normal","81","Magnemite","","LA","0"
"la:0081:standard:shiny","81","Magnemite","","LA","1"
"la:0082:standard:normal","82","Magneton","","LA","0"
"la:0082:standard:shiny","82","Magneton","","LA","1"
"la:0092:standard:normal","92","Gastly","","LA","0"
"la:0092:standard:shiny","92","Gastly","","LA","1"
"la:0093:standard:normal","93","Haunter","","LA","0"
"la:0093:standard:shiny","93","Haunter","","LA","1"
"la:0094:standard:normal","94","Gengar","","LA","0"
"la:0094:standard:shiny","94","Gengar","","LA","1"
"la:0095:standard:normal","95","Onix","","LA","0"
"la:0095:standard:shiny","95","Onix","","LA","1"
"la:0100:hisuian:normal","100","Voltorb","Hisuian","LA","0"
"la:0100:hisuian:shiny","100","Voltorb","Hisuian","LA","1"
"la:0101:hisuian:normal","101","Electrode","Hisuian","LA","0"
"la:0101:hisuian:shiny","101","Electrode","Hisuian","LA","1"
"la:0108:standard:normal","108","Lickitung","","LA","0"
"la:0108:standard:shiny","108","Lickitung","","LA","1"
"la:0111:standard:normal","111","Rhyhorn","","LA","0"
"la:0111:standard:shiny","111","Rhyhorn","","LA","1"
"la:0112:standard:normal","112","Rhydon","","LA","0"
"la:0112:standard:shiny","112","Rhydon","","LA","1"
"la:0113:standard:normal","113","Chansey","","LA","0"
"la:0113:standard:shiny","113","Chansey","","LA","1"
"la:0114:standard:normal","114","Tangela","","LA","0"
"la:0114:standard:shiny","114","Tangela","","LA","1"
"la:0122:galarian:normal","122","Mr. Mime","Galarian","LA","0"
"la:0122:galarian:shiny","122","Mr. Mime","Galarian","LA","1"
"la:0122:original:normal","122","Mr. Mime","Original","LA","0"
"la:0122:original:shiny","122","Mr. Mime","Original","LA","1"
"la:0123:standard:normal","123","Scyther","","LA","0"
"la:0123:standard:shiny","123","Scyther","","LA","1"
"la:0125:standard:normal","125","Electabuzz","","LA","0"
"la:0125:standard:shiny","125","Electabuzz","","LA","1"
"la:0126:standard:normal","126","Magmar","","LA","0"
"la:0126:standard:shiny","126","Magmar","","LA","1"
"la:0129:standard:normal","129","Magikarp","","LA","0"
"la:0129:standard:shiny","129","Magikarp","","LA","1"
"la:0130:standard:normal","130","Gyarados","","LA","0"
"la:0130:standard:shiny","130","Gyarados","","LA","1"
"la:0133:standard:normal","133","Eevee","","LA","0"
"la:0133:standard:shiny","133","Eevee","","LA","1"
"la:0134:standard:normal","134","Vaporeon","","LA","0"
"la:0134:standard:shiny","134","Vaporeon","","LA","1"
"la:0135:standard:normal","135","Jolteon","","LA","0"
"la:0135:standard:shiny","135","Jolteon","","LA","1"
"la:0136:standard:normal","136","Flareon","","LA","0"
"la:0136:standard:shiny","136","Flareon","","LA","1"
"la:0137:standard:normal","137","Porygon","","LA","0"
"la:0137:standard:shiny","137","Porygon","","LA","1"
"la:0143:standard:normal","143","Snorlax","","LA","0"
"la:0143:standard:shiny","143","Snorlax","","LA","1"
"la:0155:standard:normal","155","Cyndaquil","","LA","0"
"la:0155:standard:shiny","155","Cyndaquil","","LA","1"
"la:0156:standard:normal","156","Quilava","","LA","0"
"la:0156:standard:shiny","156","Quilava","","LA","1"
"la:0157:hisuian:normal","157","Typhlosion","Hisuian","LA","0"
"la:0157:hisuian:shiny","157","Typhlosion","Hisuian","LA","1"
"la:0157:original:normal","157","Typhlosion","Original","LA","0"
"la:0157:original:shiny","157","Typhlosion","Original","LA","1"
"la:0169:standard:normal","169","Crobat","","LA","0"
"la:0169:standard:shiny","169","Crobat","","LA","1"
"la:0172:standard:normal","172","Pichu","","LA","0"
"la:0172:standard:shiny","172","Pichu","","LA","1"
"la:0173:standard:normal","173","Cleffa","","LA","0"
"la:0173:standard:shiny","173","Cleffa","","LA","1"
"la:0175:standard:normal","175","Togepi","","LA","0"
"la:0175:standard:shiny","175","Togepi","","LA","1"
"la:0176:standard:normal","176","Togetic","","LA","0"
"la:0176:standard:shiny","176","Togetic","","LA","1"
"la:0185:standard:normal","185","Sudowoodo","","LA","0"
"la:0185:standard:shiny","185","Sudowoodo","","LA","1"
"la:0190:standard:normal","190","Aipom","","LA","0"
"la:0190:standard:shiny","190","Aipom","","LA","1"
"la:0193:standard:normal","193","Yanma","","LA","0"
"la:0193:standard:shiny","193","Yanma","","LA","1"
"la:0196:standard:normal","196","Espeon","","LA","0"
"la:0196:standard:shiny","196","Espeon","","LA","1"
"la:0197:standard:normal","197","Umbreon","","LA","0"
"la:0197:standard:shiny","197","Umbreon","","LA","1"
"la:0198:standard:normal","198","Murkrow","","LA","0"
"la:0198:standard:shiny","198","Murkrow","","LA","1"
"la:0200:standard:normal","200","Misdreavus","","LA","0"
"la:0200:standard:shiny","200","Misdreavus","","LA","1"
"la:0201:exclamation:normal","201","Unown","!","LA","0"
"la:0201:exclamation:shiny","201","Unown","!","LA","1"
"la:0201:question:normal","201","Unown","?","LA","0"
"la:0201:question:shiny","201","Unown","?","LA","1"
"la:0201:a:normal","201","Unown","a","LA","0"
"la:0201:a:shiny","201","Unown","a","LA","1"
"la:0201:b:normal","201","Unown","b","LA","0"
"la:0201:b:shiny","201","Unown","b","LA","1"
"la:0201:c:normal","201","Unown","c","LA","0"
"la:0201:c:shiny","201","Unown","c","LA","1"
"la:0201:d:normal","201","Unown","d","LA","0"
"la:0201:d:shiny","201","Unown","d","LA","1"
"la:0201:e:normal","201","Unown","e","LA","0"
"la:0201:e:shiny","201","Unown","e","LA","1"
"la:0201:f:normal","201","Unown","f","LA","0"
"la:0201:f:shiny","201","Unown","f","LA","1"
"la:0201:g:normal","201","Unown","g","LA","0"
"la:0201:g:shiny","201","Unown","g","LA","1"
"la:0201:h:normal","201","Unown","h","LA","0"
"la:0201:h:shiny","201","Unown","h","LA","1"
"la:0201:i:normal","201","Unown","i","LA","0"
"la:0201:i:shiny","201","Unown","i","LA","1"
"la:0201:j:normal","201","Unown","j","LA","0"
"la:0201:j:shiny","201","Unown","j","LA","1"
"la:0201:k:normal","201","Unown","k","LA","0"
"la:0201:k:shiny","201","Unown","k","LA","1"
"la:0201:l:normal","201","Unown","l","LA","0"
"la:0201:l:shiny","201","Unown","l","LA","1"
"la:0201:m:normal","201","Unown","m","LA","0"
"la:0201:m:shiny","201","Unown","m","LA","1"
"la:0201:n:normal","201","Unown","n","LA","0"
"la:0201:n:shiny","201","Unown","n","LA","1"
"la:0201:o:normal","201","Unown","o","LA","0"
"la:0201:o:shiny","201","Unown","o","LA","1"
"la:0201:p:normal","201","Unown","p","LA","0"
"la:0201:p:shiny","201","Unown","p","LA","1"
"la:0201:q:normal","201","Unown","q","LA","0"
"la:0201:q:shiny","201","Unown","q","LA","1"
"la:0201:r:normal","201","Unown","r","LA","0"
"la:0201:r:shiny","201","Unown","r","LA","1"
"la:0201:s:normal","201","Unown","s","LA","0"
"la:0201:s:shiny","201","Unown","s","LA","1"
"la:0201:t:normal","201","Unown","t","LA","0"
"la:0201:t:shiny","201","Unown","t","LA","1"
"la:0201:u:normal","201","Unown","u","LA","0"
"la:0201:u:shiny","201","Unown","u","LA","1"
"la:0201:v:normal","201","Unown","v","LA","0"
"la:0201:v:shiny","201","Unown","v","LA","1"
"la:0201:w:normal","201","Unown","w","LA","0"
"la:0201:w:shiny","201","Unown","w","LA","1"
